               t             u(1)             u(2)             u(3)             u(4)             u(5)             u(6)             u(7)             u(8)             u(9)            u(10)            u(11)            u(12)            u(13)            u(14)            u(15)            u(16)            u(17)            u(18)            u(19)            u(20)            u(21)            u(22)            u(23)            u(24)            u(25)            u(26)            u(27)            u(28)            u(29)            u(30)            u(31)            u(32)            u(33)            u(34)            u(35)            u(36)            u(37)            u(38)            u(39)            u(40)            u(41)            u(42)            u(43)            u(44)            u(45)            u(46)            u(47)            u(48)            u(49)            u(50)            u(51)            u(52)            u(53)            u(54)            u(55)            u(56)            u(57)            u(58)            u(59)            u(60)            u(61)            u(62)            u(63)            u(64)            u(65)            u(66)            u(67)            u(68)            u(69)            u(70)            u(71)            u(72)            u(73)            u(74)            u(75)            u(76)            u(77)            u(78)            u(79)            u(80)            u(81)            u(82)            u(83)            u(84)            u(85)            u(86)            u(87)            u(88)            u(89)            u(90)            u(91)            u(92)            u(93)            u(94)            u(95)            u(96)            u(97)            u(98)            u(99)           u(100) 
    2.81000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99991E-001     9.99994E-001     1.00002E+000     1.00002E+000     9.99973E-001     9.99932E-001     1.00001E+000     1.00017E+000     1.00012E+000     9.99326E-001     9.96566E-001     9.88237E-001     9.63104E-001     8.96201E-001     8.03578E-001     7.13888E-001     6.29897E-001     5.46334E-001     4.62216E-001     3.78142E-001     2.94117E-001     2.10084E-001     1.26050E-001     4.20168E-002    -4.20277E-002    -1.26076E-001    -2.09695E-001    -2.95784E-001    -3.88567E-001    -4.63077E-001    -4.89903E-001    -4.97514E-001    -4.99678E-001    -5.00158E-001    -5.00079E-001    -4.99952E-001    -4.99967E-001    -5.00019E-001    -5.00012E-001    -4.99991E-001    -4.99997E-001    -5.00004E-001    -5.00000E-001    -4.99998E-001    -5.00001E-001    -5.00001E-001    -4.99999E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.85000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99995E-001     9.99990E-001     1.00001E+000     1.00003E+000     9.99997E-001     9.99938E-001     9.99963E-001     1.00012E+000     1.00020E+000     9.99771E-001     9.97993E-001     9.92475E-001     9.75982E-001     9.25967E-001     8.35536E-001     7.39975E-001     6.51525E-001     5.65259E-001     4.78335E-001     3.91297E-001     3.04345E-001     2.17392E-001     1.30435E-001     4.34783E-002    -4.34955E-002    -1.30425E-001    -2.16987E-001    -3.07333E-001    -4.03346E-001    -4.70718E-001    -4.92048E-001    -4.98143E-001    -4.99844E-001    -5.00168E-001    -5.00049E-001    -4.99944E-001    -4.99979E-001    -5.00022E-001    -5.00007E-001    -4.99990E-001    -4.99999E-001    -5.00004E-001    -4.99999E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.89000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99999E-001     9.99990E-001     9.99999E-001     1.00002E+000     1.00001E+000     9.99958E-001     9.99936E-001     1.00005E+000     1.00020E+000     1.00003E+000     9.98926E-001     9.95296E-001     9.84334E-001     9.50509E-001     8.69382E-001     7.69208E-001     6.74980E-001     5.85423E-001     4.95609E-001     4.05413E-001     3.15309E-001     2.25226E-001     1.35135E-001     4.50451E-002    -4.50695E-002    -1.35069E-001    -2.24916E-001    -3.20015E-001    -4.18130E-001    -4.76780E-001    -4.93775E-001    -4.98644E-001    -4.99968E-001    -5.00163E-001    -5.00020E-001    -4.99942E-001    -4.99990E-001    -5.00023E-001    -5.00003E-001    -4.99991E-001    -5.00001E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.93000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99992E-001     9.99992E-001     1.00001E+000     1.00002E+000     9.99982E-001     9.99931E-001     9.99991E-001     1.00016E+000     1.00017E+000     9.99525E-001     9.97163E-001     9.89896E-001     9.67845E-001     9.03189E-001     8.01866E-001     7.00881E-001     6.07001E-001     5.14126E-001     4.20600E-001     3.27094E-001     2.33644E-001     1.40187E-001     4.67291E-002    -4.67603E-002    -1.40043E-001    -2.33607E-001    -3.33875E-001    -4.32304E-001    -4.81550E-001    -4.95161E-001    -4.99040E-001    -5.00058E-001    -5.00147E-001    -4.99994E-001    -4.99945E-001    -5.00000E-001    -5.00022E-001    -4.99998E-001    -4.99991E-001    -5.00002E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.97000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99996E-001     9.99990E-001     1.00000E+000     1.00003E+000     1.00000E+000     9.99944E-001     9.99950E-001     1.00009E+000     1.00021E+000     9.99893E-001     9.98390E-001     9.93601E-001     9.79061E-001     9.33406E-001     8.37490E-001     7.29967E-001     6.30329E-001     5.33978E-001     4.36977E-001     3.39801E-001     2.42716E-001     1.45631E-001     4.85439E-002    -4.85794E-002    -1.45395E-001    -2.43213E-001    -3.48947E-001    -4.45213E-001    -4.85345E-001    -4.96270E-001    -4.99353E-001    -5.00118E-001    -5.00123E-001    -4.99972E-001    -4.99951E-001    -5.00009E-001    -5.00019E-001    -4.99995E-001    -4.99993E-001    -5.00003E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.01000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99990E-001     9.99996E-001     1.00002E+000     1.00002E+000     9.99966E-001     9.99931E-001     1.00003E+000     1.00019E+000     1.00010E+000     9.99186E-001     9.96054E-001     9.86418E-001     9.56467E-001     8.74733E-001     7.62878E-001     6.55973E-001     5.55300E-001     4.54664E-001     3.53547E-001     2.52519E-001     1.51515E-001     5.05053E-002    -5.05395E-002    -1.51188E-001    -2.53909E-001    -3.65203E-001    -4.56320E-001    -4.88400E-001    -4.97156E-001    -4.99596E-001    -5.00155E-001    -5.00095E-001    -4.99956E-001    -4.99961E-001    -5.00016E-001    -5.00015E-001    -4.99992E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.05000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99993E-001     9.99991E-001     1.00001E+000     1.00003E+000     9.99990E-001     9.99933E-001     9.99972E-001     1.00013E+000     1.00019E+000     9.99690E-001     9.97670E-001     9.91319E-001     9.71802E-001     9.10556E-001     7.99717E-001     6.84725E-001     5.78351E-001     4.73777E-001     3.68466E-001     2.63150E-001     1.57894E-001     5.26320E-002    -5.26554E-002    -1.57508E-001    -2.65881E-001    -3.82363E-001    -4.65411E-001    -4.90863E-001    -4.97862E-001    -4.99784E-001    -5.00171E-001    -5.00064E-001    -4.99945E-001    -4.99972E-001    -5.00021E-001    -5.00011E-001    -4.99991E-001    -4.99997E-001    -5.00004E-001    -5.00000E-001    -4.99998E-001    -5.00001E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.09000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99997E-001     9.99989E-001     1.00000E+000     1.00002E+000     1.00001E+000     9.99950E-001     9.99939E-001     1.00007E+000     1.00021E+000     9.99991E-001     9.98726E-001     9.94564E-001     9.81671E-001     9.40439E-001     8.39679E-001     7.17475E-001     6.03607E-001     4.94449E-001     3.84706E-001     2.74722E-001     1.64833E-001     5.49456E-002    -5.49443E-002    -1.64465E-001    -2.79290E-001    -3.99844E-001    -4.72616E-001    -4.92842E-001    -4.98424E-001    -4.99925E-001    -5.00172E-001    -5.00033E-001    -4.99940E-001    -4.99983E-001    -5.00023E-001    -5.00006E-001    -4.99990E-001    -4.99999E-001    -5.00004E-001    -4.99999E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.13000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99991E-001     9.99994E-001     1.00002E+000     1.00002E+000     9.99974E-001     9.99928E-001     1.00000E+000     1.00017E+000     1.00015E+000     9.99404E-001     9.96701E-001     9.88207E-001     9.61544E-001     8.80615E-001     7.54889E-001     6.31827E-001     5.16885E-001     4.02417E-001     2.87370E-001     1.72409E-001     5.74718E-002    -5.74284E-002    -1.72204E-001    -2.94270E-001    -4.16884E-001    -4.78269E-001    -4.94428E-001    -4.98870E-001    -5.00029E-001    -5.00159E-001    -5.00005E-001    -4.99941E-001    -4.99995E-001    -5.00023E-001    -5.00001E-001    -4.99990E-001    -5.00001E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.17000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99994E-001     9.99990E-001     1.00001E+000     1.00003E+000     9.99998E-001     9.99937E-001     9.99955E-001     1.00011E+000     1.00021E+000     9.99826E-001     9.98101E-001     9.92536E-001     9.75083E-001     9.17946E-001     7.96810E-001     6.64031E-001     5.41462E-001     4.21759E-001     3.01253E-001     1.80717E-001     6.02410E-002    -6.01374E-002    -1.80906E-001    -3.10972E-001    -4.32627E-001    -4.82757E-001    -4.95694E-001    -4.99221E-001    -5.00101E-001    -5.00138E-001    -4.99980E-001    -4.99946E-001    -5.00005E-001    -5.00021E-001    -4.99997E-001    -4.99991E-001    -5.00002E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.21000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99999E-001     9.99989E-001     9.99999E-001     1.00002E+000     1.00002E+000     9.99958E-001     9.99931E-001     1.00004E+000     1.00020E+000     1.00007E+000     9.99010E-001     9.95385E-001     9.83900E-001     9.46688E-001     8.41998E-001     7.01312E-001     5.68844E-001     4.42923E-001     3.16547E-001     1.89871E-001     6.32898E-002    -6.31129E-002    -1.90805E-001    -3.29517E-001    -4.46307E-001    -4.86363E-001    -4.96704E-001    -4.99496E-001    -5.00148E-001    -5.00110E-001    -4.99961E-001    -4.99954E-001    -5.00013E-001    -5.00018E-001    -4.99994E-001    -4.99993E-001    -5.00003E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.25000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99992E-001     9.99992E-001     1.00001E+000     1.00003E+000     9.99983E-001     9.99929E-001     9.99982E-001     1.00015E+000     1.00019E+000     9.99586E-001     9.97251E-001     9.89737E-001     9.65706E-001     8.86756E-001     7.44310E-001     6.00057E-001     4.66212E-001     3.33447E-001     2.00013E-001     6.66632E-002    -6.64133E-002    -2.02175E-001    -3.49694E-001    -4.57550E-001    -4.89263E-001    -4.97509E-001    -4.99709E-001    -5.00172E-001    -5.00079E-001    -4.99947E-001    -4.99965E-001    -5.00019E-001    -5.00014E-001    -4.99992E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.29000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99996E-001     9.99989E-001     1.00000E+000     1.00003E+000     1.00001E+000     9.99943E-001     9.99942E-001     1.00008E+000     1.00022E+000     9.99936E-001     9.98467E-001     9.93573E-001     9.77826E-001     9.24856E-001     7.92626E-001     6.36442E-001     4.92165E-001     3.52164E-001     2.11312E-001     7.04171E-002    -7.01208E-002    -2.15301E-001    -3.70839E-001    -4.66466E-001    -4.91589E-001    -4.98148E-001    -4.99871E-001    -5.00178E-001    -5.00047E-001    -4.99940E-001    -4.99977E-001    -5.00023E-001    -5.00009E-001    -4.99990E-001    -4.99997E-001    -5.00004E-001    -5.00000E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.33000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99990E-001     9.99996E-001     1.00002E+000     1.00002E+000     9.99967E-001     9.99926E-001     1.00002E+000     1.00019E+000     1.00013E+000     9.99248E-001     9.96082E-001     9.85796E-001     9.51872E-001     8.44096E-001     6.79378E-001     5.21708E-001     3.72970E-001     2.23966E-001     7.46224E-002    -7.43471E-002    -2.30474E-001    -3.92006E-001    -4.73445E-001    -4.93447E-001    -4.98655E-001    -4.99992E-001    -5.00171E-001    -5.00017E-001    -4.99938E-001    -4.99989E-001    -5.00024E-001    -5.00004E-001    -4.99990E-001    -4.99999E-001    -5.00004E-001    -4.99999E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.37000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99993E-001     9.99991E-001     1.00001E+000     1.00003E+000     9.99992E-001     9.99931E-001     9.99963E-001     1.00013E+000     1.00021E+000     9.99737E-001     9.97717E-001     9.91034E-001     9.69041E-001     8.92626E-001     7.29480E-001     5.56248E-001     3.96294E-001     2.38200E-001     7.93690E-002    -7.92477E-002    -2.48076E-001    -4.12049E-001    -4.78967E-001    -4.94928E-001    -4.99055E-001    -5.00078E-001    -5.00152E-001    -4.99990E-001    -4.99941E-001    -5.00000E-001    -5.00023E-001    -5.00000E-001    -4.99990E-001    -5.00001E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
